parking,name,owner,address,postCode,email,telephone,type,capacity,latitude,longitude,shape
https://velopark.ilabt.imec.be/data/Stad-Oostende_Cardijnplein-1,Cardijnplein-1,Stad-Oostende,8400 Oostende,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,9,51.2109633,2.9170418,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Cardijnplein-2,Cardijnplein-2,Stad-Oostende,Cardynplein 1,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,51.2111683,2.9172832,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Cardijnplein-3,Cardijnplein-3,Stad-Oostende,Cardynplein 2,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,50,51.21138,2.9172832,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Cardijnplein-4,Cardijnplein-4,Stad-Oostende,Cardynplein 4,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,51.2117194,2.9172349,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Cardijnplein-6,Cardijnplein-6,Stad-Oostende,Cardynplein 6,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2119076,2.9168916,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Cardijnplein-7,Cardijnplein-7,Stad-Oostende,Cardynplein 7,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2118908,2.9166448,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Cardijnplein-8,Cardijnplein-8,Stad-Oostende,8400 Oostende,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.211874,2.9164141,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Cardijnplein-9,Cardijnplein-9,Stad-Oostende,8400 Oostende,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2116388,2.9161888,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Cardijnplein-Chrysantenstraat,Cardijnplein-Chrysantenstraat,Stad-Oostende,Cardynplein,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2109835,2.9161996,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Seringenstraat-15,Seringenstraat-15,Stad-Oostende,Seringenstraat 19,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2126066,2.9147995,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Seringenstraat-21,Seringenstraat-21,Stad-Oostende,8400 Oostende,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2129258,2.9149443,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Seringenstraat-23,Seringenstraat-23,Stad-Oostende,Seringenstraat 23,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2131275,2.9150248,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Guldensporenlaan-20,Guldensporenlaan-20,Stad-Oostende,Guldensporenlaan 20,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2128375,2.91770930000007,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Guldensporenlaan-18,Guldensporenlaan-18,Stad-Oostende,Guldensporenlaan 18,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2126348,2.91757489999998,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Guldensporenlaan-16,Guldensporenlaan-16,Stad-Oostende,Guldensporenlaan 16,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2123277,2.9180396,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Guldensporenlaan-6,Guldensporenlaan-6,Stad-Oostende,Guldensporenlaan,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,24,51.2111595,2.91876409999998,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Guldensporenlaan-4,Guldensporenlaan-4,Stad-Oostende,Guldensporenlaan 6,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,42,51.2110036,2.9187155,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Guldensporenlaan-2,Guldensporenlaan-2,Stad-Oostende,Guldensporenlaan 4,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,23,51.2107684,2.9187799,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Oudstrijdersplein,Oudstrijdersplein,Stad-Oostende,Stenedorpstraat,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,13,51.2027023,2.9147619,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Stenedorpstraat-37,Stenedorpstraat-37,Stad-Oostende,Stenedorpstraat 29,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,51.2017511,2.9144937,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Gistelsesteenweg-61,Gistelsesteenweg-61,Stad-Oostende,Gistelsesteenweg 57,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2126066,2.9282588,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Élisabethlaan-379,Élisabethlaan-379,Stad-Oostende,Elisabethlaan 379,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2142392,2.90993200000003,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Mariakerkelaan-14,Mariakerkelaan-14,Stad-Oostende,Mariakerkelaan 111,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2121375,2.91206839999995,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Mariakerkelaan-94,Mariakerkelaan-94,Stad-Oostende,Mariakerkelaan 85,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2121269,2.90843300000006,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Mariakerkelaan-111,Mariakerkelaan-111,Stad-Oostende,Mariakerkelaan 134,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.212098,2.90610070000002,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Kerklaan-23,Kerklaan-23,Stad-Oostende,Kerklaan 24,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,51.2149321,2.93464930000005,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Steenovenstraat-86-(OC-Schaperye),Steenovenstraat-86-(OC-Schaperye),Stad-Oostende,Steenovenstraat 86,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,9,51.214606,2.9358494,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zandvoordestraat-33,Zandvoordestraat-33,Stad-Oostende,Rokerijstraat,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2165113,2.9372817,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zandvoordestraat-18,Zandvoordestraat-18,Stad-Oostende,Zandvoordestraat 18,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2167209,2.93615799999998,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Verbindingsstraat,Verbindingsstraat,Stad-Oostende,Verbindingsstraat 4,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,7,51.215268,2.9360157,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Sint-lodewijksstraat,Sint-lodewijksstraat,Stad-Oostende,Sint-Lodewijksstraat 10,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,34,51.21398,2.93200999999999,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Duinenweg-OC-Ter-Yde,Duinenweg-OC-Ter-Yde,Stad-Oostende,Duinenstraat 21,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,14,51.2077438,2.8629255,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Sluisplein,Sluisplein,Stad-Oostende,Dokter Eduard Moreauxlaan,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,26,51.2263521,2.941702,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Voorhavenlaan-1,Voorhavenlaan-1,Stad-Oostende,Voorhavenlaan 12,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,15,51.2274763,2.9424358,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Voorhavenlaan-3,Voorhavenlaan-3,Stad-Oostende,Voorhavenlaan 6,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,12,51.2272338,2.9421605,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Voorhavenlaan-5,Voorhavenlaan-5,Stad-Oostende,Dokter Eduard Moreauxlaan 7,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,51.2269918,2.94188410000004,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Vingerlingstraat-15,Vingerlingstraat-15,Stad-Oostende,Vingerlingstraat 24,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,51.2274787,2.94291050000004,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Vingerlingstraat-17,Vingerlingstraat-17,Stad-Oostende,Vingerlingstraat 17,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2271001,2.94343950000007,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Voorhavenlaan-37,Voorhavenlaan-37,Stad-Oostende,Voorhavenlaan 37,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.227793,2.94291240000007,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Voorhavenlaan-103,Voorhavenlaan-103,Stad-Oostende,Voorhavenlaan 105,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,51.2302193,2.94532189999995,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Aimé-Liebaertstraat-82,Aimé-Liebaertstraat-82,Stad-Oostende,Aimé Liebaertstraat 82,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,2,51.2291503,2.94584020000002,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Schietbaanstraat-Verstellestraat,Schietbaanstraat-Verstellestraat,Stad-Oostende,Verstellestraat,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,12,51.2310484,2.9481769,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Jacob-Besagestraat,Jacob-Besagestraat,Stad-Oostende,Sint-Antoniusplein,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,12,51.2311794,2.9435018,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Karveelstraat,Karveelstraat,Stad-Oostende,Karveelstraat 1,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,51.2406103,2.94396040000004,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Afrikalaan-13,Afrikalaan-13,Stad-Oostende,Afrikalaan 13,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,51.2324197,2.94735119999996,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Stroombanklaan-10,Stroombanklaan-10,Stad-Oostende,Stroombanklaan 10,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,51.2329828,2.94373059999998,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Mansveldstraat-Sergeant-de-Bruynestraat,Mansveldstraat-Sergeant-de-Bruynestraat,Stad-Oostende,Mansveldstraat 12B,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,51.2342999,2.9478121,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Mansveldstraat-12,Mansveldstraat-12,Stad-Oostende,Mansveldstraat 2,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2346952,2.94876380000005,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Mansveldstraat-10,Mansveldstraat-10,Stad-Oostende,Mansveldstraat 2,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2346952,2.94876380000005,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Mansveldstraat-8,Mansveldstraat-8,Stad-Oostende,Mansveldstraat 2,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2346952,2.94876380000005,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Mansveldstraat-6,Mansveldstraat-6,Stad-Oostende,Mansveldstraat 2,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2346952,2.94876380000005,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Mansveldstraat-4,Mansveldstraat-4,Stad-Oostende,Mansveldstraat 2,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2346952,2.94876380000005,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Mansveldstraat-2,Mansveldstraat-2,Stad-Oostende,Mansveldstraat 2,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,51.2346952,2.94876380000005,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Taboralaan-69,Taboralaan-69,Stad-Oostende,Tongstraat,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2348331,2.94922339999994,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Taboralaan-71,Taboralaan-71,Stad-Oostende,Tongstraat,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2347967,2.94924700000001,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Taboralaan-73,Taboralaan-73,Stad-Oostende,Taboralaan 69,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2347603,2.94927069999994,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Taboralaan-75,Taboralaan-75,Stad-Oostende,Taboralaan 218C,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,12,51.2347239,2.94929430000002,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Taboralaan-79,Taboralaan-79,Stad-Oostende,Taboralaan 71,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2346511,2.94934160000003,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Taboralaan-81,Taboralaan-81,Stad-Oostende,Taboralaan 71A,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2346147,2.94936519999999,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Francis-Verestraat-80,Francis-Verestraat-80,Stad-Oostende,Francis Verestraat 85,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2337034,2.94920569999999,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Francis-Verestraat-84,Francis-Verestraat-84,Stad-Oostende,Francis Verestraat 85,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2337034,2.94920569999999,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Francis-Verestraat-86,Francis-Verestraat-86,Stad-Oostende,Francis Verestraat 85,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,51.2337034,2.94920569999999,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Francis-Verestraat-90,Francis-Verestraat-90,Stad-Oostende,Francis Verestraat 85,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2337034,2.94920569999999,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Fortstraat-Explorado,Fortstraat-Explorado,Stad-Oostende,Fortstraat 130,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,24,51.2377459,2.9388213,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Forstraat-Dokter-Eduard-Moreauxlaan,Forstraat-Dokter-Eduard-Moreauxlaan,Stad-Oostende,Dokter Eduard Moreauxlaan,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2383404,2.9403448,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Vismijnlaan,Vismijnlaan,Stad-Oostende,Dokter Eduard Moreauxlaan,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2268527,2.9409832,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Wandelaarkaai,Wandelaarkaai,Stad-Oostende,Wandelaarkaai 7,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,51.2334148,2.929565,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Wandelaarkaai-7,Wandelaarkaai-7,Stad-Oostende,Kantinestraat,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,12,51.2335021,2.9294658,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zandvoordedorpstraat-2,Zandvoordedorpstraat-2,Stad-Oostende,Zandvoordedorpstraat 3,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,51.2011845,2.97505339999998,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zandvoordedorpstraat-3,Zandvoordedorpstraat-3,Stad-Oostende,Zandvoordedorpstraat 3,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,51.2011631,2.97509479999997,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zandvoordedorpstraat-11,Zandvoordedorpstraat-11,Stad-Oostende,Zandvoordedorpstraat 11,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,51.2010215,2.97539519999998,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zandvoordedorpstraat-34,Zandvoordedorpstraat-34,Stad-Oostende,Zandvoordedorpstraat 34,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,51.200827,2.97557359999996,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Boterbloemstraat-29,Boterbloemstraat-29,Stad-Oostende,8400 Oostende,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,11,51.2018496,2.97786139999994,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Boterbloemstraat-1,Boterbloemstraat-1,Stad-Oostende,Boterbloemstraat 1,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,51.2009404,2.97594720000006,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Kasteelstraat-OC-'t-Kasteeltje,Kasteelstraat-OC-'t-Kasteeltje,Stad-Oostende,8400 Oostende,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,18,51.2025006,2.9762113,
https://velopark.ilabt.imec.be/data/Mobiliteit-en-Parkeren-Antwerpen_MPA_Mastplein,Publieke stalling Mastplein,Mobiliteit en Parkeren Antwerpen,Mastplein 2,2610,buurtparkeren@antwerpen.be,03 338 21 85,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,14,51.171544660730376,4.394161712843924,"POLYGON ((4.394141596276313 51.17159006715701, 4.394195240456611 51.17160099832711, 4.394240838009864 51.171512708032935, 4.39418585272506 51.17150177684192, 4.394141596276313 51.17159006715701))"
